TCGA-BH-A18H,TCGA-E2-A14P,TCGA-AN-A04A,TCGA-5L-AAT1,TCGA-GI-A2C8,TCGA-AQ-A0Y5,TCGA-A8-A07I,TCGA-E9-A1R4,TCGA-AC-A8OP,TCGA-AR-A24Q,TCGA-D8-A1XU,TCGA-AO-A03N
0.6847,0.7447,3.7027,2.3847,0.3393,10.1102,1.1355,0.4284,2.6366,1.2774,1.1445,1.2144
0.0,0.028,0.0,0.0593,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0
3.9109,2.3756,5.6109,5.6381,3.5461,5.9274,5.2962,1.7924,4.4634,51.6499,6.8469,1.1496
108.7863,216.2394,136.4454,104.9057,44.9693,221.812,243.4665,132.6152,137.8659,192.0298,105.8496,38.2727
119.128,111.1317,152.7683,97.312,23.2709,221.7206,138.4972,121.9298,142.6838,99.4135,95.8384,73.0678
61.8186,24.8413,17.9098,72.6296,9.9808,25.2578,76.5814,46.5589,34.5125,21.9321,21.7908,10.4743
22.7994,48.0084,16.924,21.3132,9.4303,19.4275,155.462,40.2448,25.7003,43.7086,20.7098,47.0253
4.9273,4.9359,4.0,6.9586,63.0998,9.181,13.4248,7.8008,12.0951,16.6864,9.2708,1.2928
17.2792,35.292,32.1342,21.5509,3.8776,18.3994,30.0887,44.8843,258.1699,48.1631,51.8933,14.9806
30.294,60.4928,77.2981,41.2451,21.9376,56.6389,52.4129,164.6914,56.0382,47.9652,50.1987,34.5191
52.8805,24.21,26.0913,49.7862,2.2103,50.3248,35.6613,99.366,17.7966,14.9614,29.3865,13.7242
34.9134,33.056,41.4788,31.9012,12.3655,36.4768,23.8569,28.21,33.6771,40.6198,38.0648,20.0016
0.3045,0.3057,0.6283,0.3775,0.1864,1.0697,0.3514,0.488,0.6404,0.9875,0.3577,0.0814
0.9415,1.281,2.44,1.1165,20.3604,0.3164,0.6698,1.1133,9.0407,0.5068,0.725,0.0314
0.0,0.0065,1.0264,0.0138,0.1875,0.0487,0.0,0.7779,0.3672,0.0692,0.4279,0.0
47.2224,92.3801,48.8698,62.4282,14.9116,20.6574,46.0443,61.1215,69.1424,75.8869,47.4022,52.0679
0.4663,0.0172,0.1293,0.0363,0.009,0.0641,0.0421,0.263,0.1611,0.0972,0.1516,0.143
42.1709,44.9404,78.3804,60.3295,22.5981,18.7413,33.8736,50.4628,39.4467,51.3365,31.1772,15.3451
48.9969,88.3378,71.8588,60.0962,22.0332,68.0897,89.395,80.5171,67.1633,73.7384,123.2475,22.4747
11.0424,12.379,8.5138,40.6057,1.303,9.4013,18.8089,34.2781,15.8523,14.0091,15.1726,2.6447
3.7685,7.1051,2.5837,5.62,1.4463,5.059,5.0208,6.2414,13.3348,4.1959,4.4238,1.184
5.7777,5.9353,4.6441,7.5895,1.897,4.8069,5.4244,8.2467,14.4493,12.7926,5.9025,3.6033
15.2265,19.4837,23.0748,37.3995,3.3648,13.0524,17.5096,20.9002,30.6619,14.6667,16.9656,14.1567
0.0,0.0,0.0193,0.0,0.0134,0.0479,0.0315,0.0,0.0,0.0,0.0162,0.0
16.4009,21.5898,8.9262,15.2845,3.1481,13.4402,51.2544,15.2629,14.4956,21.2346,9.3328,6.4362
0.0835,0.1317,3.2902,0.4415,3753.9338,2.6118,0.8211,0.0961,1.766,0.4041,12.1136,0.7622
47.2361,66.1972,51.5193,82.9063,21.1606,45.4123,53.9599,51.3407,26.3232,27.8998,43.1109,25.8497
29.5502,31.8977,29.9283,73.929,1.9746,171.6759,51.9132,77.6491,112.0836,38.506,64.2145,30.2136
0.474,0.2228,0.2237,0.4126,0.5482,1.403,0.3187,0.4064,0.7839,0.3483,0.2577,0.1392
8.3378,20.8676,9.9191,8.8996,6.0582,5.987,10.3286,6.9425,8.6515,14.5592,8.5562,6.3243
17.1884,24.233,54.27,18.355,3.1847,29.2131,39.6276,31.4466,52.2479,22.7295,47.0504,16.7671
47.677,36.6346,75.4893,59.6132,25.7316,86.339,63.6745,41.5913,44.9316,30.1316,62.1659,28.9234
11.6563,21.824,24.4724,21.2078,7.445,33.4151,22.2803,24.3777,19.6445,54.9212,24.9871,8.0286
0.0152,0.014,0.0,0.0,0.0073,0.0,0.0172,0.0153,0.0376,0.0099,0.0177,0.0389
0.323,2.1433,0.0471,0.3311,0.0327,0.613,0.1726,2.4484,0.2726,3.987,0.9081,0.0
30.4156,81.9703,101.3445,140.8181,38.3541,361.3719,65.4455,46.4807,77.4658,122.6967,137.8699,43.8524
3.9504,2.027,1.8687,2.4627,2.9073,9.0064,3.377,0.7063,5.5442,11.0032,2.4258,1.4743
122.9223,17.7726,7.8728,70.6558,1.7563,2.6475,20.6933,21.9848,14.7157,44.3526,10.2238,3.8161
1.5375,0.6765,2.4199,2.7924,1.0313,5.807,2.6545,16.1163,2.6678,28.747,0.907,0.6326
3.3147,5.1642,3.8832,6.0158,4.4025,4.4005,5.1225,7.5747,3.9422,10.022,5.3793,1.703
2.6604,3.188,4.9019,5.2856,2.078,5.2589,4.1022,7.4956,4.3712,3.0978,8.3131,0.8618
54.1941,61.7921,71.465,101.0364,83.8513,71.8241,85.6217,95.3557,125.8826,31.3921,93.1012,23.1262
12.4261,25.7127,8.7983,20.3857,15.0357,18.2158,16.502,21.4523,11.8968,51.6467,16.7292,5.5124
17.0944,12.8851,2.9255,13.4698,0.0551,1.3121,7.5224,17.1035,7.376,32.7533,3.1276,0.2246
9.8147,5.4809,50.6513,43.2942,5.4996,57.0709,36.7521,19.9293,19.5467,23.0438,36.0265,5.9776
31.718,14.2298,42.1348,15.9263,0.5467,87.3934,16.3578,32.6605,13.6322,7.7542,34.679,18.4271
7.5359,11.0892,7.2231,12.1118,1.5776,25.8988,28.3443,13.9739,9.1076,22.3065,8.886,8.6375
79.5362,30.3647,47.2514,52.447,26.376,75.5959,127.808,69.1647,77.1246,66.1149,51.7035,32.2063
5.4613,8.8465,6.4671,10.6301,5.5657,11.3066,15.9724,17.4009,6.7558,15.9406,7.6209,2.1317
6.4991,3.5129,5.7454,3.5026,2.0416,14.091,11.65,7.5633,8.9368,5.8571,6.7861,1.5106
1.9673,3.4803,2.7005,2.5054,0.8469,4.1872,8.0253,2.2747,1.0861,3.9451,3.1871,1.2366
15.7366,57.6401,21.782,25.7397,6.2132,34.466,41.4715,17.2486,39.6735,99.937,35.0461,15.9504
16.1312,4.1834,15.7756,9.1701,2.3781,27.654,27.8439,12.2462,20.0595,31.0862,10.8728,7.104
3.3051,15.5758,0.5264,10.35,20.4185,0.7545,0.7784,0.8892,0.3597,11.5721,0.3528,1.8009
21.9828,76.6768,30.1211,29.2044,14.8403,28.0782,33.863,23.7891,21.105,34.1436,27.9593,21.628
4.9274,10.5702,4.3223,11.2352,1.9543,6.8716,3.8882,6.655,10.7418,10.7415,4.8906,5.6315
0.0184,0.0042,0.0,0.0,14.4071,0.0039,1.0624,0.0093,0.0227,0.003,0.0107,0.0
242.7677,311.0367,250.126,221.1216,34.4923,296.0811,361.6247,317.4698,155.0248,338.4013,184.1253,79.6063
0.6436,0.6362,0.6112,2.5075,8.8856,2.497,0.6456,0.5522,1.1763,1.1337,1.2872,1.0723
8.6325,24.9466,14.7237,18.34,3.0417,6.9552,8.9801,22.0427,10.6508,57.3088,13.5322,3.1419
10.4916,7.4624,8.0782,9.4714,6.7568,18.8817,12.7512,13.1761,20.7406,8.3318,21.8997,4.1775
2.1352,11.6908,3.1561,8.0224,1.4987,16.483,3.7374,6.6499,2.7151,9.2698,2.9226,2.6733
0.5071,0.5334,0.8321,0.5444,1.4238,2.3818,0.4789,0.3753,3.1413,1.5644,1.1419,0.6402
0.0,0.0362,0.0545,0.6123,0.0,0.2024,0.0,0.277,0.2909,0.0768,0.7301,0.0
13.4437,5.6748,0.8967,7.8374,0.3209,0.9895,5.4297,14.5599,3.6416,7.0995,1.6669,6.9038
35.9174,24.3303,18.7374,42.162,73.9225,6.7496,13.0071,21.9418,54.2738,26.8233,19.3826,3.9643
73.2429,165.6258,53.7371,71.552,125.347,87.0904,144.7366,69.3362,52.4136,131.4851,102.1731,22.9835
40.0441,214.3098,81.5444,104.001,318.4766,80.6367,137.083,103.5409,63.3423,128.6444,74.0598,70.7442
26.1161,18.319,34.5826,44.9289,56.0773,51.4047,44.9831,72.9248,33.3588,39.094,56.2755,12.2818
12.0955,9.6171,8.6943,8.5433,6.8666,6.9559,15.155,22.6959,24.982,10.6107,11.0888,5.4018
11.5965,11.2498,7.3486,15.6519,5.6222,14.2575,18.3836,21.8374,17.2128,15.0265,18.781,5.776
0.6531,0.7385,2.0435,4.6534,0.1167,3.0606,0.3369,0.4511,1.0131,17.6539,0.4118,0.0
21.1871,18.7742,15.3107,13.5688,10.6914,27.9318,29.0858,28.323,22.8123,34.5768,28.1331,9.3932
0.2331,0.0858,0.0431,0.0605,0.4409,0.0667,0.0701,0.0313,0.2875,0.1316,0.2255,0.0794
34.6847,73.047,32.0124,73.772,76.538,44.2373,83.3985,42.7439,32.8479,76.1131,92.1843,25.4169
94.9988,115.7914,80.079,126.3203,21.0301,77.7673,96.6648,116.2751,78.3843,125.5279,74.7104,25.0931
0.2016,0.1291,0.0729,0.3586,19.8432,0.1957,0.4649,1.0772,0.6814,0.4512,0.6465,0.1031
0.283,2.8653,6.0249,0.6301,0.0,23.4007,10.9051,0.0407,0.0499,0.4478,79.9191,45.8668
1.6986,0.9144,1.1255,5.6193,0.0719,0.4679,7.5712,6.5212,3.5588,0.8422,0.8002,0.3823
36.8654,32.2278,29.3276,42.9833,16.4833,34.9142,41.2346,49.7555,49.1968,13.5251,29.8054,13.5774
7.5283,6.8158,9.1283,13.8597,30.4596,12.9554,14.4479,16.4018,9.7235,14.3352,11.9837,8.2068
0.4887,1.6262,0.3127,2.4169,0.0181,0.0323,0.9121,3.0294,1.2292,5.1927,1.6918,0.2306
0.5448,0.7226,1.6844,2.4037,1.5775,2.3024,1.8505,0.9254,2.0561,1.3085,2.2455,0.6362
0.1864,0.1201,0.1292,1.0895,0.1524,0.1121,0.1473,0.0376,0.322,0.2794,0.0649,0.0381
9.8954,15.3568,3.6363,13.2111,2.1031,5.1106,11.7209,14.2188,11.4164,9.6156,7.6424,4.0461
10.7266,7.9281,26.8419,16.05,4.9564,31.6637,19.4422,9.3389,10.6281,27.6798,23.8788,16.5471
3.4737,1.2336,3.6637,2.5377,15.4679,4.4905,6.3346,5.6035,3.0824,5.7073,6.0695,2.2198
7.6043,6.3615,4.6626,18.591,7.0325,16.3394,15.1967,18.9343,6.3782,6.4732,6.9953,3.4156
259.8867,396.7631,343.8644,224.7779,73.9276,260.1744,340.1306,324.2963,192.9706,568.5117,300.3977,128.8626
26.0136,11.8569,116.1444,43.6316,9.5575,66.9708,37.2407,43.2726,19.8687,21.6945,48.3661,29.9666
6.5144,3.1587,0.8707,5.1975,0.081,0.5783,6.65,5.9748,1.6618,3.7971,1.6094,0.331
8.7422,17.0068,5.134,12.1276,5.1702,7.4992,14.2121,12.3336,13.8252,11.4909,8.3687,2.3903
22.2682,26.1098,38.2011,27.863,56.4874,46.2314,43.5851,40.2004,50.4349,32.4975,38.2349,8.2356
15.9773,18.211,19.0397,16.3835,4.5003,5.5524,18.3229,18.2212,22.5746,12.284,14.0556,5.1274
85.8439,65.3034,81.5055,77.7926,26.6112,93.5746,99.3651,60.3601,70.4893,66.6942,64.237,49.1295
9.1504,2.8515,3.4635,2.2932,1.4369,2.0883,2.1304,7.2596,3.0965,3.6466,13.8252,0.4598
3.3322,1.6103,1.7921,6.6428,1.2811,3.8664,2.1498,6.2798,12.798,0.7782,4.9829,0.6503
4.5257,1.8539,8.9929,10.7533,0.755,1.6174,5.5058,12.4638,22.7547,33.5344,27.4263,7.9974
11.0438,15.3878,12.981,12.6003,3.0827,19.464,24.2187,22.2366,13.2319,28.566,18.9501,9.7745
0.3997,0.0,0.4049,0.0599,184.0765,1.0562,0.0,5.1726,0.0379,0.3807,0.6607,0.3616
34.1514,21.9214,29.7494,31.345,11.567,32.8697,54.4717,39.639,46.4766,42.5273,40.3206,7.1082
4.4264,20.1372,4.0969,6.713,2.4997,1.9847,5.4694,8.3811,36.2761,0.6023,2.7411,0.2721
49.3962,137.9738,80.3201,84.8493,60.669,72.4818,100.1381,119.5353,35.6987,57.8324,85.7748,28.2536
93.181,85.1031,90.676,91.6088,4.8032,34.2543,83.3078,92.8849,138.9786,64.7936,87.6553,156.4009
6.265,7.8059,4.1439,3.2559,3.6799,12.9236,5.2647,4.6182,12.0743,5.0892,9.5592,0.6716
0.0,0.0,0.0,0.0645,0.0,0.0,0.0,0.0,0.0,0.0216,0.0192,0.0
29.2291,94.1309,38.029,36.459,3.8315,49.7803,41.047,119.677,22.1178,41.3436,23.1365,26.3876
0.0,0.7183,0.0676,0.0,0.0235,1.508,21.194,0.0491,0.1806,1.3349,0.085,0.4988
11.2981,23.9907,18.8633,15.5984,1.0047,12.5007,21.4166,26.8624,23.545,42.2216,16.8086,7.7659
16.8985,58.2938,50.24,42.6278,457.0189,95.8193,32.1569,39.6159,36.0981,93.6831,57.9794,5.72
19.0853,38.0811,40.0344,46.5563,45.0638,76.3449,40.4249,37.1758,25.8908,49.2135,54.9517,18.5575
35.7189,39.1153,19.579,36.3225,16.2941,18.0373,55.1715,43.915,54.2417,14.1518,35.1524,7.5164
15.9157,23.6419,19.1146,27.7035,12.8651,26.5214,27.1311,25.247,19.4726,134.4721,32.924,4.0109
0.0961,0.0,0.3134,0.0661,0.0027,0.7524,0.2169,1.0079,9.7998,0.2468,2.1797,0.1156
8.1525,1.6051,6.4849,7.7389,0.2064,16.3901,8.138,2.9278,3.0739,146.021,6.245,0.8137
9.6173,11.4093,11.3712,12.2385,6.1264,18.9715,17.0713,13.1802,14.0322,21.5028,17.0482,4.337
9.3738,15.9167,8.4091,22.1731,0.4859,11.1272,6.0885,7.6306,15.2737,13.6754,8.0467,7.1725
70.9576,27.4856,57.6353,99.1735,90.9402,74.1876,93.2735,87.2491,127.6393,45.3219,79.8453,23.0457
0.7696,0.171,0.092,0.5687,0.0766,0.433,0.0299,0.0535,0.5894,0.1556,0.5086,0.1357
1.1314,0.8422,1.3146,0.9724,0.112,2.1717,0.1127,0.5028,0.349,0.2927,0.5314,0.4338
0.0096,0.0176,0.0399,0.056,0.1891,0.1482,0.0216,0.0773,0.0591,0.075,0.0612,0.0
20.6618,58.3521,26.19,33.4918,4.1595,57.0523,32.8745,32.3286,35.2823,28.8304,25.7983,13.4062
6.3871,1.2242,2.6333,1.9498,8.8337,4.8513,11.0719,5.9959,5.7032,2.3253,3.9077,0.1952
0.1034,0.0106,0.0239,0.0448,0.0332,0.0789,0.0389,1.2964,0.0709,0.0,0.0,0.0
0.0,0.0779,0.0147,0.0412,0.112,0.1091,0.1433,0.0213,0.6268,0.0,0.0246,0.0541
3.6312,2.7343,2.7679,6.4057,1.3263,1.534,3.0459,2.7709,3.6176,5.8956,1.5711,2.6141
11.2105,11.3871,13.7136,7.1093,8.7423,16.7958,19.6076,23.1896,15.5647,25.428,15.5381,3.3792
20.9068,12.7573,16.9566,13.6555,15.5777,26.8766,15.246,14.6792,14.3619,23.6975,22.7812,10.9805
2.3142,0.2908,0.0985,0.3077,1.6261,0.3255,0.2674,0.366,0.2923,0.916,0.1468,9.7917
30.7172,18.4989,15.6337,34.2039,24.9693,39.9308,53.596,22.1455,16.424,40.1382,27.2596,7.2545
0.4697,0.0,0.0501,0.0,0.0,0.031,0.2039,0.0,0.0892,0.0235,0.042,0.0
9.049,33.5859,14.5491,21.6165,78.5252,53.0831,22.0645,15.0872,14.5262,11.7363,20.2967,9.9666
6.077,10.825,31.5858,14.8966,12.7238,30.5787,15.606,7.0853,9.517,6.4348,12.9593,10.5972
0.0739,0.102,0.0,1.5841,0.0178,0.0952,0.0834,0.0,0.1368,0.0,0.1502,0.359
20.6551,5.6599,65.3143,18.9777,8.4744,44.9545,47.8456,9.4903,37.2797,20.6863,45.5372,16.0625
1.4412,0.6144,0.9585,1.1355,0.4205,1.9428,2.1346,3.4905,1.2552,1.9574,1.283,0.5851
37.5373,41.7106,32.4036,37.3851,6.4602,44.5619,49.8439,30.6788,27.5247,75.5491,27.1972,23.1688
0.0,0.0199,0.0075,0.042,0.0052,0.2224,0.0,0.0109,0.0533,0.0141,0.0063,0.0
0.0152,0.1817,0.2526,0.4437,0.0438,0.352,0.1199,0.0918,0.1686,0.3562,0.2028,0.0466
0.4616,0.1198,0.2379,0.5303,2.3171,0.7013,0.8281,0.4888,2.5993,0.347,0.378,0.5809
15.4832,11.8354,14.2461,13.5424,16.2965,15.5571,16.1907,12.0586,18.7337,22.1005,13.8969,11.5748
28.3081,50.1071,47.8079,33.1032,7.4813,34.799,56.1247,43.2511,37.7154,29.9504,27.3429,12.3689
10.6253,11.0225,9.8718,11.019,7.6554,12.5847,13.903,16.1232,13.9288,7.2957,9.7999,4.7646
29.0421,21.1738,28.7935,24.4371,10.8327,24.0328,27.7946,26.2486,22.9408,32.2569,18.0565,14.2086
4.7116,4.4272,1.5415,7.1149,0.2944,1.6726,3.9061,2.6248,5.4478,1.2348,3.0301,2.153
1010.3991,2991.9687,2094.4556,540.0841,335.0376,2270.8508,2686.5234,875.1937,693.8398,1156.3112,1010.4286,1073.9505
5.1464,17.628,5.6448,3.6415,9.978,6.0869,9.2322,8.5217,7.6825,47.9951,5.9909,3.0033
27.3948,59.3326,34.9964,26.7407,30.4635,21.3686,40.9261,33.2641,30.2056,69.1215,32.3119,16.8825
0.6921,0.2421,1.8738,1.3562,1.4426,1.5431,2.0919,1.4146,1.8127,0.116,5.5323,0.0993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649,0.0,0.0,0.0538
1.382,1.349,0.3918,1.1626,0.1209,0.6203,1.8313,3.6173,2.7643,0.3274,1.0153,0.2944
5.004,28.5498,13.1959,2.7343,0.3718,2.9869,28.5334,18.1127,5.5967,26.7315,3.4372,5.1475
7.245,6.8308,5.8458,5.3623,9.1782,13.2023,10.5057,9.7139,9.8001,9.5241,6.673,2.6284
17.673,6.0593,13.2187,10.2442,7.8534,17.5063,9.7029,14.9078,11.6023,15.8317,11.4258,5.9673
32.2113,8.7933,14.2561,31.8868,2.0706,33.0752,30.9015,28.2659,11.3005,11.0336,13.9247,6.8259
4.7058,8.2336,3.1181,3.3245,23.2076,1.5098,0.9337,0.9897,11.9948,0.3369,0.3904,0.0529
1.1518,0.7483,0.047,6.9957,0.0109,0.0,0.1529,0.0,0.1672,0.0,0.1705,2.5054
1.2526,4.9693,0.6037,0.6031,4.242,0.3276,1.0561,0.8774,1.0037,3.6257,0.2174,0.0331
8.7098,7.8315,3.7332,8.0793,0.2067,6.2244,2.7968,6.883,6.7871,4.3587,1.5264,0.9594
16.2099,39.6087,16.3723,19.2808,8.496,34.8568,24.4059,25.545,18.6263,16.6823,15.1281,10.4038
0.2438,0.1878,0.0379,0.0097,0.0048,0.0043,0.0562,0.1754,0.0,0.1167,0.0116,0.1501
0.2337,0.0478,0.102,0.4553,0.0625,0.2304,0.2637,0.3923,0.6194,0.0902,0.382,0.2522
122.3638,88.1673,100.3413,130.6157,72.0264,197.5888,145.3222,127.8709,114.3866,189.1485,127.5628,67.3376
11.7391,33.2198,30.2005,17.585,7.6899,21.2014,40.3421,27.1955,31.3458,19.17,16.2673,6.1961
1.4243,8.9723,3.861,2.2815,1.3703,1.6036,2.6075,1.4347,0.6248,4.0214,2.4628,0.8091
5.4427,4.0017,5.3067,6.8771,129.4703,10.8418,6.7529,7.7249,8.984,21.365,8.2957,4.2885
59.8025,15.7702,6.3178,27.9278,1.631,11.4906,28.9385,53.3916,17.7554,30.6715,15.0323,0.8667
0.0,0.011,0.0083,0.0,406.6094,0.0,0.0135,0.0,0.0,0.0078,0.0,0.0
0.7798,9.5877,15.0855,3.3106,1.3549,2.9085,1.8258,0.5041,2.6137,26.5652,4.9069,5.6707
14.5177,17.763,15.8161,14.656,10.5675,25.2402,16.9089,8.5883,28.8072,16.391,29.7002,6.9594
37.798,16.7807,26.2734,26.8977,3.273,32.5611,32.0567,22.1365,15.5677,84.9133,16.4117,13.4301
1.5114,3.3919,1.6263,4.5579,1.2914,4.2669,3.8786,3.6914,2.8696,9.825,6.8248,1.1184
13.0887,8.8324,9.5369,7.4688,5.6498,10.8618,22.156,15.6561,10.2889,7.9311,10.7552,3.1709
24.0902,0.4585,8.6468,0.6295,0.0043,51.1489,9.749,22.6609,1.7829,1.2544,141.952,0.2684
6.7464,12.6345,2.9841,6.5715,1.5752,9.0347,12.515,8.8419,16.6662,5.7389,9.5164,3.9876
5.7466,6.615,3.4255,12.2396,0.822,4.057,4.8212,5.2484,10.0668,11.9637,3.6774,3.289
22.8121,24.356,16.749,41.0842,4.9339,31.6378,137.7002,33.4756,48.4955,25.6091,22.5141,14.9972
5.7063,10.3501,8.7033,10.6074,1.329,23.8651,6.582,17.0165,9.6931,5.5357,17.4207,4.1454
22.5072,18.4746,24.4679,41.6409,14.9413,29.6628,18.0978,44.6142,51.763,18.4952,37.2001,9.4551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0
23.2155,122.6693,16.5074,26.3088,2.3165,40.1531,30.2235,12.2529,30.8855,7.8145,28.9201,25.3509
3.2101,1.2587,3.4228,3.9594,2.878,16.4899,4.9516,2.0855,27.2085,2.2895,15.7503,4.1269
0.1178,0.0108,1.4617,0.0,0.0057,0.1113,0.0931,0.0712,5.4802,0.0537,0.1163,0.012
11.554,1.0594,0.9767,0.3772,0.5847,1.4411,2.5616,0.3901,1.3008,0.9042,3.5107,0.2585
20.4662,59.1645,9.6009,28.7672,2.1401,13.3407,20.7078,12.1124,11.958,27.4994,15.5989,12.4177
3.3866,13.4526,9.6268,4.7926,2.7317,7.0781,8.0402,8.5121,6.1296,59.3934,5.5378,2.1437
38.6461,38.9763,32.6309,30.8207,2.0831,36.9834,60.839,35.5602,59.2943,34.4147,60.3279,13.6568
3.2292,0.9102,0.2725,8.0551,2.7856,0.3274,1.8557,1.9804,0.5881,22.1494,0.2698,0.0061
3.9681,5.424,19.7506,19.1543,29.7407,17.4787,4.08,9.5632,25.8574,16.0867,6.4858,3.5388
10.9591,25.0438,10.5014,16.8415,5.6859,13.7862,17.6494,15.4818,13.5086,9.6353,15.2042,6.8706
10.3978,8.2877,4.4977,17.894,0.5478,7.5143,15.3494,33.5583,7.481,12.2892,9.2588,2.1782
0.044,0.027,0.0407,0.0,0.0636,0.0883,0.0663,0.1923,0.1811,0.0191,0.0597,0.0
11.6506,23.791,17.3798,22.2538,52.5935,10.4147,10.2203,23.2189,16.5083,9.8591,15.1557,10.1556
78.2391,92.8365,269.3701,76.0191,11.6516,98.2111,131.2895,77.5483,81.2962,150.5967,225.8905,58.1912
34.2792,0.4438,6.2814,0.4601,0.3834,1.4618,0.7107,46.4335,1.117,1.2887,13.9796,0.3044
4.4517,2.9119,5.7631,9.5089,4.1909,15.6321,17.063,3.9877,5.4337,8.7636,13.5713,18.5644
4.7067,7.6718,5.5283,5.8383,8.3102,5.5763,13.6613,14.3285,4.0622,21.81,7.1694,1.3414
20.7323,59.2012,23.8681,20.2798,19.291,49.246,40.7521,32.6512,16.6515,19.7904,21.769,12.7829
13.844,19.7312,12.1993,13.0586,5.4874,13.0636,24.6249,25.8369,24.4867,13.994,25.5311,8.1803
1.7459,1.9244,1.5066,2.514,2.7451,2.4829,3.1618,7.6393,2.8948,8.4482,3.8509,0.4904
0.0262,0.0302,0.0,0.0128,0.9942,0.0,0.037,0.0132,0.089,0.6284,0.0076,0.0
13.211,3.3205,5.8879,8.2404,4.1633,6.0536,7.9624,28.6075,9.2682,13.7873,9.6252,4.8488
6.9692,2.8197,10.9497,7.1083,1.5061,12.6627,21.1058,8.0925,19.0977,5.4812,12.7344,6.7104
29.2662,74.33,23.6645,52.899,0.8086,46.7437,51.6347,23.9185,50.2644,19.487,68.4567,22.5129
0.2357,1.596,1.2719,1.5743,0.1944,55.977,1.8239,14.1603,1.4125,6.3731,0.1857,0.3443
31.6001,29.4117,30.411,23.1725,1.5702,35.7259,86.8329,32.4826,69.1222,172.0454,16.1392,12.4995
22.9171,4.0487,9.9132,6.6969,0.6668,9.7913,26.9472,36.1031,78.7255,7.2255,22.8272,8.5206
15.1205,15.0033,13.6779,20.6547,7.1675,17.1587,9.9034,14.2762,10.5733,8.8763,23.4615,12.5885
25.8994,25.3456,24.8394,15.7456,18.188,24.5385,28.2013,34.7713,20.4024,22.5577,23.1165,7.1572
0.0128,0.0,0.0,0.0745,0.0245,0.0109,0.0576,0.1926,0.0,7.1608,0.037,0.0326
101.7975,101.0412,128.4347,167.7457,445.8214,160.3069,120.5786,254.4295,159.484,222.5532,163.8903,29.7838
0.5008,0.4922,0.7589,0.9922,0.592,1.4067,0.6609,0.6327,1.7699,1.2443,0.9956,1.2975
13.0258,32.5397,16.7969,11.6084,8.3632,27.3064,24.1037,19.8277,14.8284,20.2338,25.1177,8.6961
60.0314,219.6836,168.0801,240.2343,15.8472,253.8186,227.1425,127.8564,94.8632,147.3341,214.2105,45.8926
9.0929,15.04,15.9894,9.9121,8.2164,15.8601,38.3229,11.4598,16.0411,44.6354,32.7386,5.3968
16.5216,38.5459,21.212,17.2599,9.6536,34.4796,30.6034,33.342,22.9731,41.0565,25.5414,9.0353
0.0621,4.3442,0.1722,0.242,0.0,1.0666,0.0,0.0,0.0,0.0,0.541,0.4445
50.7042,35.437,51.381,39.4566,26.4528,62.5295,49.7763,62.3237,50.4766,80.124,68.0964,20.9563
0.0253,0.01,0.0426,0.0352,0.0226,0.0124,0.0082,0.0182,0.0535,0.0188,0.0252,0.0
14.2697,11.9138,11.6,11.2741,2.9009,16.9351,14.3505,33.8557,9.5076,15.4094,9.9309,9.6774
5.4768,4.0935,4.594,4.6128,5.1408,14.4302,10.9806,14.1435,9.1548,7.118,8.1575,0.9676
11.2919,19.6806,12.8742,20.6995,11.717,30.7705,17.9059,19.676,18.3326,20.1057,12.9735,8.4524
8.0977,21.067,5.8216,21.5875,6.3893,23.7728,11.8837,23.9155,10.4291,24.0193,22.7784,7.7892
7.3033,20.6994,9.6607,7.5718,6.2943,16.5743,31.3045,17.0173,12.0513,14.556,10.1126,5.4665
53.3655,25.1082,14.2837,18.9827,8.166,21.8341,38.5716,32.2678,37.4628,39.2501,40.3451,10.0178
5.8388,12.6962,8.317,8.1351,9.8917,10.7573,8.0855,16.4486,73.4134,13.7324,7.0659,2.0898
41.7539,50.2779,46.3799,38.0654,0.0115,46.5506,66.5953,68.561,66.4875,72.9906,56.8824,21.1747
35.2079,45.9363,41.7422,25.3406,17.4175,55.1946,58.1646,56.3795,46.7312,38.4811,38.9855,16.2064
73.1762,127.4049,140.1335,106.687,25.61,157.3765,112.8206,97.0884,58.7984,145.6163,91.1853,44.0787
1.4365,0.4627,0.0622,1.7841,3.4981,0.1079,0.6484,0.8501,0.6868,0.6903,0.1043,0.0551
8.4754,6.5205,4.7965,15.8501,3.8398,7.1838,3.0523,7.2026,4.607,10.0738,4.5781,2.2952
11.3093,14.0808,17.013,14.6622,6.0754,27.6385,24.5539,21.1369,11.4262,11.6634,11.9679,4.8368
10.9849,10.8265,12.3134,16.9517,5.1591,25.9363,19.9516,16.2054,9.8821,9.6705,12.4962,9.1267
5.8866,10.7589,11.6632,15.8066,8.708,25.5675,7.154,11.077,6.9322,7.8814,7.5178,5.1778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2085,5.3152,7.3717,8.0941,5.1062,13.2004,8.7209,11.1531,6.8434,6.2531,5.561,4.7578
9.528,20.5907,9.7307,8.5547,5.1237,21.4709,15.2191,14.4734,8.8269,14.148,14.0799,3.4472
